02RETORNO01COBRANCA       027900928170        NETLINK TI E TELECOM LTDA - ME341BANCO ITAU S.A.30111201600BPI00222031212                                                                                                                                                                                                                                                                                   000001
10212935241000101027900928170                                 00003187            175000031872             I06291112          00003187            000000000000000499034129041  000000000030900000000000000000000000000000000000000000000000000000000000000000000000000508100000000004000000000000000   03121200000000000000000000000                                                                    CP000002
10212935241000101027900928170                                 00003203            175000032037             I06291112          00003203            000000000000000515510403178  000000000030900000000000000000000000000000000000000000000000000000000000000000000000000484600000000000000000000000000   03121200000000000000000000000                                                                    B5000003
10212935241000101027900928170                                 00003221            175000032219             I06291112          00003221            000000000000000499010429777  000000000030900000000000000000000000000000000000000000000000000000000000000000000000000468100000000000000000000000000   03121200000000000000000000000                                                                    B5000004
9201341          000000000000000000000000000000          000000000000000000000000000000                                                  000000000000000000000000000000          000000000000000000000000000000002220000000300000000015135                                                                                                                                                                000005
